date_time,deusdc,am3crv,deusdc_percent,am3crv_percent,ideal
2022-03-17T00:00:00+00:00,416611.91121100000000000000,316629.11914728853893557000,0.5681786669895275,0.43182133301047254,0.5
2022-03-16T00:00:00+00:00,423496.49452500000000000000,310057.76144634482571457000,0.5773212970650984,0.4226787029349016,0.5
2022-03-15T00:00:00+00:00,436093.90676900000000000000,298054.16906864265923957000,0.5940135527446951,0.40598644725530486,0.5
2022-03-14T00:00:00+00:00,436082.42416200000000000000,298065.08085986182005596100,0.5939983738676795,0.4060016261323205,0.5
2022-03-13T00:00:00+00:00,436088.08207000000000000000,298059.68972640449030665000,0.5940058647905792,0.40599413520942085,0.5
2022-03-12T00:00:00+00:00,436502.83376800000000000000,297664.48318426123945685000,0.594554979074863,0.405445020925137,0.5
2022-03-11T00:00:00+00:00,436088.85644200000000000000,297660.79504044129588432500,0.5943292178210127,0.40567078217898733,0.5
2022-03-10T00:00:00+00:00,433253.34003100000000000000,300313.73234221275259282100,0.590611760461593,0.409388239538407,0.5
2022-03-09T00:00:00+00:00,429730.62441800000000000000,303669.34857958190315492100,0.5859430600489222,0.4140569399510779,0.5
2022-03-08T00:00:00+00:00,429730.74551400000000000000,303669.23311924561131925400,0.5859432206622647,0.4140567793377354,0.5
2022-03-07T00:00:00+00:00,429731.50213100000000000000,303668.18716466210277778300,0.5859444834830826,0.4140555165169174,0.5
2022-03-06T00:00:00+00:00,429744.49238600000000000000,302694.54384295476259278300,0.5867307327017797,0.4132692672982203,0.5
2022-03-05T00:00:00+00:00,429453.77574100000000000000,302685.43304611377833378300,0.5865739337365191,0.4134260662634809,0.5
2022-03-04T00:00:00+00:00,429455.76026400000000000000,302683.53428593265481498300,0.5865765756064206,0.41342342439357943,0.5
2022-03-03T00:00:00+00:00,430537.54525400000000000000,301651.76418172733105018300,0.5880139735798658,0.41198602642013415,0.5
2022-03-02T00:00:00+00:00,430949.24735100000000000000,301259.08307046832062615700,0.5885609729445992,0.41143902705540075,0.5
2022-03-01T00:00:00+00:00,359118.61680700000000000000,298374.17125658081951994600,0.5461940014044269,0.45380599859557313,0.5
