date_time,mimatic,am3crv,mimatic_percent,am3crv_percent,ideal
2022-04-01T00:00:00+00:00,13641827.489595003812369577000000000000000000,10568775.75630868112886970600,0.5634649971765215,0.4365350028234784,0.5
2022-03-31T00:00:00+00:00,12276087.425915200203706423000000000000000000,10434236.91850547981090066700,0.5405509511770186,0.4594490488229814,0.5
2022-03-30T00:00:00+00:00,12501203.540857060536455123000000000000000000,10215190.45699172092705866700,0.5503163724859197,0.4496836275140803,0.5
2022-03-29T00:00:00+00:00,13727188.190954260154006423000000000000000000,10547718.02897924845784300300,0.5654888248211679,0.43451117517883203,0.5
2022-03-28T00:00:00+00:00,13238329.809543933345604223000000000000000000,10358629.40123285269544980300,0.5610184639170778,0.4389815360829222,0.5
2022-03-27T00:00:00+00:00,13461759.162025490566370623000000000000000000,9952455.50933338225104810300,0.5749395976322199,0.4250604023677801,0.5
2022-03-26T00:00:00+00:00,13525998.670793810496066123000000000000000000,9904600.21921477228680288400,0.5772792549729341,0.4227207450270659,0.5
2022-03-25T00:00:00+00:00,11987829.779370585641619385000000000000000000,8645041.42222545707148519000,0.5810063787168542,0.41899362128314577,0.5
2022-03-24T00:00:00+00:00,12164274.632594858661158918000000000000000000,8449809.60966912982588931300,0.5900953197646819,0.4099046802353181,0.5
2022-03-23T00:00:00+00:00,11803072.564822059324713718000000000000000000,6979090.73644976519843409500,0.6284192281526388,0.37158077184736116,0.5
2022-03-22T00:00:00+00:00,11796879.760587241179012818000000000000000000,6996833.21584946276411526700,0.6277035184786532,0.3722964815213468,0.5
2022-03-21T00:00:00+00:00,10542766.108948975325517918000000000000000000,8029622.23754289556568385100,0.5676580691863679,0.4323419308136321,0.5
2022-03-20T00:00:00+00:00,10628784.365000239141548818000000000000000000,7586009.82992815973305032800,0.5835248123725517,0.41647518762744823,0.5
2022-03-19T00:00:00+00:00,8444182.924614257255937718000000000000000000,7773601.43128771931147692400,0.5206742634693653,0.47932573653063465,0.5
2022-03-18T00:00:00+00:00,12886524.837801948678139533000000000000000000,11477827.93529702584329104700,0.5289089744271862,0.4710910255728138,0.5
2022-03-17T00:00:00+00:00,12130471.157412319635514633000000000000000000,12371659.63423031283146554700,0.4950782142404476,0.5049217857595524,0.5
2022-03-16T00:00:00+00:00,11018290.735742455901956933000000000000000000,13236757.63414436785543777300,0.4542679349764524,0.5457320650235475,0.5
2022-03-15T00:00:00+00:00,9399789.848271236008222538000000000000000000,7085262.79785701008349199600,0.5702007782473727,0.42979922175262736,0.5
2022-03-14T00:00:00+00:00,9345210.893464623079776438000000000000000000,7266992.54985571143229449600,0.5625509539026429,0.43744904609735713,0.5
2022-03-13T00:00:00+00:00,10506363.969631848656680675000000000000000000,6137632.66239095974376434300,0.631240452753863,0.36875954724613697,0.5
2022-03-12T00:00:00+00:00,10905506.760224728296476575000000000000000000,5585679.47806412195035423400,0.6612930448207891,0.33870695517921096,0.5
2022-03-11T00:00:00+00:00,11275396.178584574462127875000000000000000000,5012544.93883713372197124900,0.6922542325821845,0.30774576741781545,0.5
2022-03-10T00:00:00+00:00,10758300.824054608848119975000000000000000000,3796388.49560500973679604900,0.7391638933524283,0.26083610664757173,0.5
2022-03-09T00:00:00+00:00,10942833.202966460385411357000000000000000000,4918518.44038325417740164400,0.68990546638278,0.3100945336172199,0.5
2022-03-08T00:00:00+00:00,10354153.112765649492182257000000000000000000,4802725.91177423383969814400,0.6831322659501117,0.31686773404988827,0.5
2022-03-07T00:00:00+00:00,10363307.538835808305101757000000000000000000,4881610.68356127741045785100,0.6797876766311901,0.32021232336880984,0.5
2022-03-06T00:00:00+00:00,10202426.285988459922701957000000000000000000,5697815.20070845002124527600,0.6416522852514169,0.358347714748583,0.5
2022-03-05T00:00:00+00:00,9490732.856983432561362174000000000000000000,6353101.90560178136131125100,0.5990174095601868,0.40098259043981316,0.5
2022-03-04T00:00:00+00:00,8787859.906719318816215274000000000000000000,7080607.04659748692644149100,0.5537938814487995,0.44620611855120057,0.5
2022-03-03T00:00:00+00:00,8604209.613853499801829274000000000000000000,7304429.00932203425082779100,0.5408514089520507,0.4591485910479493,0.5
2022-03-02T00:00:00+00:00,7912123.370444393488639274000000000000000000,8198483.94519293824727959100,0.4911126697728336,0.5088873302271665,0.5
2022-03-01T00:00:00+00:00,7627145.951396836062967474000000000000000000,8419493.05984385090723499100,0.475311119422205,0.524688880577795,0.5
2022-02-28T00:00:00+00:00,6584072.498047873127527322000000000000000000,7938462.63271059779915861000,0.4533693627707551,0.5466306372292449,0.5
2022-02-27T00:00:00+00:00,6357340.038239164410638971000000000000000000,9160406.24266457954062780600,0.40968191663647413,0.5903180833635259,0.5
2022-02-26T00:00:00+00:00,6275861.981701505159357371000000000000000000,9443185.28042818628497990600,0.39925205879502024,0.6007479412049798,0.5
2022-02-25T00:00:00+00:00,8534607.906565420902817571000000000000000000,7384423.65832011088986880600,0.5361260747413306,0.46387392525866944,0.5
2022-02-24T00:00:00+00:00,9214927.002280493238254821000000000000000000,7385322.03672500766782161600,0.5551077565540274,0.44489224344597256,0.5
2022-02-23T00:00:00+00:00,9021709.741740425090084221000000000000000000,8105964.14484220433787353100,0.5267329236579986,0.4732670763420014,0.5
2022-02-22T00:00:00+00:00,8966473.556379807844381621000000000000000000,8050726.96480560675693443100,0.5269064994102335,0.4730935005897665,0.5
