time,mim,ust,mim_p,ust_p,ideal
2022-01-15T00:00:00+00:00,533241061.242188436925595880000000000000000000,487662897.055832653641908390000000000000000000,0.5223224544365273,0.47767754556347275,0.50
2022-01-14T00:00:00+00:00,515781679.557580320162307380000000000000000000,513950569.982542754860307990000000000000000000,0.5008891192714685,0.49911088072853144,0.50
2022-01-13T00:00:00+00:00,516577257.839376931530607380000000000000000000,517715944.254526036318262890000000000000000000,0.499449534033075,0.500550465966925,0.50
2022-01-12T00:00:00+00:00,523890389.795973897804107380000000000000000000,508582024.308980331764571390000000000000000000,0.5074134501212143,0.4925865498787857,0.50
2022-01-11T00:00:00+00:00,521942467.195578738733685680000000000000000000,518829923.350315920524018290000000000000000000,0.5014953047724634,0.4985046952275366,0.50
2022-01-10T00:00:00+00:00,512444508.793819985474566880000000000000000000,518037848.436380583604415890000000000000000000,0.49728605754221994,0.50271394245778,0.50
2022-01-09T00:00:00+00:00,530476716.277439186287720580000000000000000000,499502732.274985303086575890000000000000000000,0.5150362145798084,0.48496378542019164,0.50
2022-01-08T00:00:00+00:00,502061496.982008040937250580000000000000000000,500537085.319895316415978490000000000000000000,0.5007602303100274,0.49923976968997263,0.50
2022-01-07T00:00:00+00:00,512487568.383007827559936880000000000000000000,511862738.091627416351676890000000000000000000,0.5003049885802889,0.49969501141971107,0.50
2022-01-06T00:00:00+00:00,525926472.991732482553468080000000000000000000,527160870.250390267474228790000000000000000000,0.4994139150628962,0.5005860849371038,0.50
2022-01-05T00:00:00+00:00,520876979.106258228179347980000000000000000000,515792855.151145724368487190000000000000000000,0.5024521423249256,0.4975478576750743,0.50
2022-01-04T00:00:00+00:00,515522269.544717497201439380000000000000000000,518215491.321026088281462890000000000000000000,0.4986973380105352,0.5013026619894648,0.50
2022-01-03T00:00:00+00:00,469021590.894185765457775980000000000000000000,463907272.161512681784248290000000000000000000,0.5027410014499507,0.4972589985500493,0.50
2022-01-02T00:00:00+00:00,486549315.407857638014895680000000000000000000,484372844.447400625199230190000000000000000000,0.5011208266998363,0.4988791733001637,0.50
2022-01-01T00:00:00+00:00,473160913.224976042667614680000000000000000000,497437744.113359771996463490000000000000000000,0.4874938880736978,0.5125061119263022,0.50
2021-12-31T00:00:00+00:00,471868763.707689930418916080000000000000000000,476576871.589300156394650290000000000000000000,0.4975179874805708,0.5024820125194293,0.50
2021-12-30T00:00:00+00:00,453889552.695829311311654080000000000000000000,453534490.772227530902234990000000000000000000,0.5001956427792263,0.49980435722077365,0.50
2021-12-29T00:00:00+00:00,454493470.095344054817732480000000000000000000,453337497.061490369046199490000000000000000000,0.5006366675491771,0.49936333245082287,0.50
2021-12-28T00:00:00+00:00,453365901.349505972601552280000000000000000000,451609500.348603267031170817000000000000000000,0.5009704136695909,0.4990295863304091,0.50
2021-12-27T00:00:00+00:00,452435373.547174832853727079000000000000000000,452395086.763853779799831617000000000000000000,0.5000222620618382,0.4999777379381618,0.50
2021-12-26T00:00:00+00:00,453085234.229234548980302579000000000000000000,452265583.627633168839316517000000000000000000,0.5004526701613534,0.49954732983864664,0.50
2021-12-25T00:00:00+00:00,451129063.345833429796620779000000000000000000,451243839.449908367749750417000000000000000000,0.4999364031744973,0.5000635968255027,0.50
2021-12-24T00:00:00+00:00,451914507.796704406543446079000000000000000000,447299760.489920249138008917000000000000000000,0.502565988702324,0.49743401129767595,0.50
2021-12-23T00:00:00+00:00,513411487.031334635189051979000000000000000000,437814038.429909173212586317000000000000000000,0.539736869216566,0.460263130783434,0.50
2021-12-22T00:00:00+00:00,651247033.548289115943930979000000000000000000,389324075.714665017908330717000000000000000000,0.6258553862883751,0.37414461371162494,0.50
2021-12-21T00:00:00+00:00,766869157.727316166335389679000000000000000000,283736491.305713824643166517000000000000000000,0.7299305485679971,0.27006945143200295,0.50
2021-12-20T00:00:00+00:00,525411521.131560838892316691000000000000000000,525413499.515934822531063397000000000000000000,0.49999905865185207,0.500000941348148,0.50
2021-12-19T00:00:00+00:00,588308994.251819944041311491000000000000000000,456307294.896943204805933497000000000000000000,0.5631819074267176,0.43681809257328247,0.50
2021-12-18T00:00:00+00:00,532580321.827931320528398691000000000000000000,501302616.769406840866744997000000000000000000,0.5151263280836024,0.48487367191639763,0.50
2021-12-17T00:00:00+00:00,509406850.173494696713808491000000000000000000,508373737.997016383197938197000000000000000000,0.5005075318730215,0.49949246812697845,0.50
2021-12-16T00:00:00+00:00,508461304.297862612946842091000000000000000000,508458594.939978349568170697000000000000000000,0.5000013321392798,0.4999986678607202,0.50
2021-12-15T00:00:00+00:00,496936652.790104242980885891000000000000000000,498460949.507420246010766697000000000000000000,0.49923432771296733,0.5007656722870327,0.50
2021-12-14T00:00:00+00:00,495843051.355459744991415491000000000000000000,495154452.956908282468503697000000000000000000,0.5003474269085214,0.49965257309147854,0.50
2021-12-13T00:00:00+00:00,487097508.974087799833572891000000000000000000,504525319.330299993962714397000000000000000000,0.4912124802602555,0.5087875197397446,0.50
2021-12-12T00:00:00+00:00,492058398.568730270383031291000000000000000000,505310103.899752503233675897000000000000000000,0.4933566654159299,0.5066433345840702,0.50
2021-12-11T00:00:00+00:00,487225120.778821613101320891000000000000000000,494716671.360037496028013197000000000000000000,0.49618533876387017,0.5038146612361298,0.50
2021-12-10T00:00:00+00:00,499276344.237878215728811791000000000000000000,499281915.348414160243110997000000000000000000,0.499997210422886,0.5000027895771141,0.50
2021-12-09T00:00:00+00:00,352182857.782770916315845407000000000000000000,353770108.407233804019735997000000000000000000,0.4988758099331821,0.501124190066818,0.50
2021-12-08T00:00:00+00:00,329300963.283431525890142007000000000000000000,372775840.441397498205215292000000000000000000,0.4690383751981888,0.5309616248018112,0.50
2021-12-07T00:00:00+00:00,310048483.078633961411431407000000000000000000,331899715.657963529945770192000000000000000000,0.48298053283556647,0.5170194671644336,0.50
2021-12-06T00:00:00+00:00,319192743.532849457855220807000000000000000000,311893770.903983881674176092000000000000000000,0.5057828621448036,0.49421713785519644,0.50
2021-12-05T00:00:00+00:00,373881094.521326288587193851000000000000000000,231216656.001877871517981392000000000000000000,0.6178854477612024,0.3821145522387977,0.50
2021-12-04T00:00:00+00:00,281052212.022533724357989351000000000000000000,327772271.120328907501758592000000000000000000,0.46163092944569367,0.5383690705543064,0.50
2021-12-03T00:00:00+00:00,285692767.033766661786307751000000000000000000,337911735.981308611186441892000000000000000000,0.4581313407014641,0.5418686592985359,0.50
2021-12-02T00:00:00+00:00,336525078.707476732536129151000000000000000000,292428453.116486833889441892000000000000000000,0.5350555512925651,0.46494444870743484,0.50
2021-12-01T00:00:00+00:00,339085050.640874261207470551000000000000000000,292925172.595957057624770292000000000000000000,0.5365183001380184,0.4634816998619816,0.50
2021-11-30T00:00:00+00:00,480442600.721262747168522551000000000000000000,132260396.309650415831004392000000000000000000,0.7841362014702575,0.21586379852974244,0.50
2021-11-29T00:00:00+00:00,320042320.203342048226917751000000000000000000,309906827.218264935705902392000000000000000000,0.5080446914060935,0.49195530859390646,0.50
2021-11-28T00:00:00+00:00,317369615.688233202086736251000000000000000000,309536688.961468028777989492000000000000000000,0.5062472866109888,0.4937527133890111,0.50
2021-11-27T00:00:00+00:00,316712968.393874885597959151000000000000000000,314865166.234793204529637492000000000000000000,0.5014628452583845,0.49853715474161553,0.50
2021-11-26T00:00:00+00:00,325385057.628406081201622651000000000000000000,320890890.502895461360345492000000000000000000,0.5034769722890859,0.496523027710914,0.50
2021-11-25T00:00:00+00:00,353443314.699579549696012268000000000000000000,297554652.878382848399794392000000000000000000,0.5429253735070253,0.45707462649297476,0.50
2021-11-24T00:00:00+00:00,395847452.990145047782312268000000000000000000,199585769.141020564414873092000000000000000000,0.6648057889234561,0.3351942110765439,0.50
2021-11-23T00:00:00+00:00,305601762.602099442745228068000000000000000000,288876261.321285620873098292000000,0.5140673839971663,0.48593261600283366,0.50
2021-11-22T00:00:00+00:00,295048091.339845644431228068000000000000000000,285246817.036702451013098292000000,0.5084450803907306,0.4915549196092694,0.50
2021-11-21T00:00:00+00:00,330227859.646931977678042468000000000000000000,260686698.710836598006298792000000,0.5588419763504894,0.4411580236495106,0.50
2021-11-20T00:00:00+00:00,331549927.990691909325211368000000000000000000,260486836.081327700534202492000000,0.5600157762337201,0.4399842237662798,0.50
2021-11-19T00:00:00+00:00,318354989.431900208633211368000000000000000000,263572294.019046569210893692000000,0.5470700523680392,0.45292994763196087,0.50
2021-11-18T00:00:00+00:00,312851280.299125701764532468000000000000000000,211729114.762076062093793292000000,0.5963838588794877,0.4036161411205122,0.50
2021-11-17T00:00:00+00:00,342432945.116906124627265268000000000000000000,204041764.361782635433793292000000,0.6266217615881458,0.37337823841185425,0.50
2021-11-16T00:00:00+00:00,352289368.117630630952831568000000000000000000,157298954.695039131631235832000000,0.6913215086506919,0.30867849134930814,0.50
2021-11-15T00:00:00+00:00,365214919.353222228287735868000000000000000000,153372687.698987846442235832000000,0.7042492230564494,0.2957507769435506,0.50
2021-11-14T00:00:00+00:00,382008780.419693096870735868000000000000000000,126782209.649018902220235832000000,0.7508167162474771,0.24918328375252286,0.50
2021-11-13T00:00:00+00:00,340910666.991828777853844468000000000000000000,118910891.447872703591067832000000,0.7413977460052777,0.25860225399472225,0.50
2021-11-12T00:00:00+00:00,297933035.047481730136185268000000000000000000,127756007.535363004698793632000000,0.699884200071934,0.30011579992806603,0.50
2021-11-11T00:00:00+00:00,275322206.011002142207185268000000000000000000,122593361.025685951081497832000000,0.6919111208977086,0.30808887910229144,0.50
2021-11-10T00:00:00+00:00,260067798.251751014052847058000000000000000000,113818210.986261106459144732000000,0.6955804491903157,0.30441955080968425,0.50
2021-11-09T00:00:00+00:00,249355828.752984743562847058000000000000000000,106300234.836389829142144732000000,0.7011150779672364,0.29888492203276357,0.50
2021-11-08T00:00:00+00:00,230957041.986782760923195858000000000000000000,98782295.123822202604560432000000,0.7004230796682669,0.29957692033173317,0.50
2021-11-07T00:00:00+00:00,199536293.769027414830936658000000000000000000,102377356.374751270190155732000000,0.6609051749531806,0.33909482504681937,0.50
2021-11-06T00:00:00+00:00,167132333.573696220014459158000000,95853909.180113523781564132000000,0.6355174013043504,0.3644825986956496,0.50
2021-11-05T00:00:00+00:00,154405210.592850081318269558000000,89297005.466829067779012632000000,0.6335814794356999,0.3664185205643002,0.50
2021-11-04T00:00:00+00:00,143258238.969868181979269558000000,83592479.832754954303187232000000,0.6315088606552463,0.36849113934475375,0.50
2021-11-03T00:00:00+00:00,100451300.063320270431307458000000,69985044.621705994910344232000000,0.5893772261365885,0.4106227738634115,0.50
2021-11-02T00:00:00+00:00,107469191.510852916909167358000000,67566914.631775055015663932000000,0.6139829883057486,0.3860170116942514,0.50
2021-11-01T00:00:00+00:00,106089310.539086802811976958000000,68260410.556037070723405132000000,0.6084856911311334,0.39151430886886657,0.50
2021-10-31T00:00:00+00:00,104781416.414203286762976958000000,68138965.611136003547405132000000,0.6059517980873353,0.39404820191266465,0.50
2021-10-30T00:00:00+00:00,102008379.317728885224976958000000,67162226.261565420332576432000000,0.602991157763014,0.3970088422369859,0.50
2021-10-29T00:00:00+00:00,89052606.505482585924976958000000,59365320.540150510176576432000000,0.6000124666752835,0.3999875333247165,0.50
2021-10-28T00:00:00+00:00,86763545.164998597373914458000000,59038583.979901653101803532000000,0.5950773536288468,0.4049226463711532,0.50
2021-10-27T00:00:00+00:00,87673805.701443341647914458000000,52727205.721653461182935232000000,0.6244528070901096,0.3755471929098904,0.50
2021-10-26T00:00:00+00:00,81622281.048718032165991258000000,48073558.844982277078716732000000,0.6293361538474656,0.3706638461525345,0.50
2021-10-25T00:00:00+00:00,67983824.158782118948905558000000,38283319.127926062718432132000000,0.6397445349157653,0.36025546508423467,0.50
2021-10-24T00:00:00+00:00,59662425.902215129296655558000000,31820566.415983625834030532000000,0.6521695933895076,0.3478304066104924,0.50
2021-10-23T00:00:00+00:00,41006861.683760129968757358000000,28121619.171830158576051232000000,0.5931977844186053,0.40680221558139473,0.50
2021-10-22T00:00:00+00:00,39129040.937990337633621158000000,26801736.639187523935249132000000,0.5934867201010379,0.4065132798989622,0.50
2021-10-21T00:00:00+00:00,38378133.370373461567727958000000,23721937.229936584149898632000000,0.6180046656852247,0.3819953343147753,0.50
2021-10-20T00:00:00+00:00,2336803.449806700932,1214862.930000000000,0.6579456513969877,0.3420543486030123,0.50
2021-10-19T00:00:00+00:00,301659.829806700932,300006.180000000000,0.5013742257163839,0.4986257742836161,0.50
2021-10-18T00:00:00+00:00,331655.500000000000,300006.180000000000,0.5250524299653574,0.4749475700346426,0.50
2021-10-17T00:00:00+00:00,99938.670000000000,129951.080000000000,0.4347243406893957,0.5652756593106043,0.50
2021-10-02T00:00:00+00:00,99938.670000000000,99938.670000000000,0.5,0.5,0.50
