time,crv3,mim,mim_p,crv3_p,ideal
2021-12-05T00:00:00+00:00,1054084171.725424845586708360000000000000000000,1285979426.862942876434197227000000000000000000,0.5495489215073914,0.45045107849260857,0.50
2021-12-04T00:00:00+00:00,1045963918.095940114608959860000000000000000000,1303866156.293647510310853727000000000000000000,0.5548767847106354,0.4451232152893646,0.50
2021-12-03T00:00:00+00:00,1034910623.400562116150028163000000000000000000,1519034758.312037414640294027000000000000000000,0.5947796570705901,0.40522034292940984,0.50
2021-12-02T00:00:00+00:00,1109285150.383852872157832663000000000000000000,1484953311.334556662676072227000000000000000000,0.5724043233677646,0.4275956766322354,0.50
2021-12-01T00:00:00+00:00,1053417745.050568001673356511000000000000000000,1555500832.249619563384658543000000000000000000,0.5962243688951433,0.40377563110485665,0.50
2021-11-30T00:00:00+00:00,1224775938.610056651624300185000000000000000000,1387550046.829797225241419281000000000000000000,0.5311550145592441,0.4688449854407559,0.50
2021-11-29T00:00:00+00:00,1199642119.934991925335311748000000000000000000,1364602373.566689970697290751000000000000000000,0.5321654690201618,0.4678345309798381,0.50
2021-11-28T00:00:00+00:00,1069686377.277300817519861319000000000000000000,1362269936.853263486647572351000000000000000000,0.5601539505203987,0.4398460494796012,0.50
2021-11-27T00:00:00+00:00,1076647722.404946583950872440000000000000000000,1362235515.435080540994628251000000000000000000,0.5585488859407353,0.4414511140592647,0.50
2021-11-26T00:00:00+00:00,1080020090.535781801002361497000000000000000000,1360972496.151432651988867251000000000000000000,0.5575488035375282,0.4424511964624717,0.50
2021-11-25T00:00:00+00:00,1206501401.388111879383034282000000000000000000,1297374451.478427887415072748000000000000000000,0.518146476788432,0.481853523211568,0.50
2021-11-24T00:00:00+00:00,1252033066.893202375558043682000000000000000000,1274651499.031211520395443048000000000000000000,0.5044759113272483,0.49552408867275166,0.50
2021-11-23T00:00:00+00:00,1259160541.613528291073442127000000000000000000,1281081039.148386700484887557000000000000000000,0.5043146482013501,0.49568535179864986,0.50
2021-11-22T00:00:00+00:00,1250470095.008837814292599591000000000000000000,1298926259.204313599794184905000000000000000000,0.5095034583609168,0.4904965416390832,0.50
2021-11-21T00:00:00+00:00,1265901726.439292684899219686000000000000000000,1300611197.818023295896796265000000000000000000,0.5067619903743081,0.4932380096256919,0.50
2021-11-20T00:00:00+00:00,1278292306.666422668098192291000000000000000000,1303114372.139910772495727454000000000000000000,0.5048078564445657,0.4951921435554343,0.50
2021-11-19T00:00:00+00:00,1309088176.883362615745345309000000000000000000,1312485331.295199845540682028000000000000000000,0.5006479227840148,0.4993520772159852,0.50
2021-11-18T00:00:00+00:00,1331754353.644275792079057952000000000000000000,1310091788.208301429593596174000000000000000000,0.4959001084331157,0.5040998915668843,0.50
2021-11-17T00:00:00+00:00,1270913629.710850480583570057000000000000000000,1308141626.427947563061801374000000000000000000,0.5072173709013185,0.49278262909868153,0.50
2021-11-16T00:00:00+00:00,1483772503.685899223178107323000000000000000000,1078619211.619050798111441207000000000000000000,0.4209423583352026,0.5790576416647973,0.50
2021-11-15T00:00:00+00:00,1544268800.957907285037544736000000000000000000,1158198166.235594737326663707000000000000000000,0.4285707023602873,0.5714292976397126,0.50
2021-11-14T00:00:00+00:00,1537387334.577392814552088717000000000000000000,1131506098.334645190997233007000000000000000000,0.42396076380616493,0.5760392361938351,0.50
2021-11-13T00:00:00+00:00,1558916680.673354424281021317000000000000000000,1154230975.883286232814712407000000000000000000,0.4254213636673814,0.5745786363326186,0.50
2021-11-12T00:00:00+00:00,1394176436.853141789383179157000000000000000000,1085582097.320932589953865163000000000000000000,0.43777734096295956,0.5622226590370404,0.50
2021-11-11T00:00:00+00:00,1389520934.288002746882740850000000000000000000,1109542499.179072876288779463000000000000000000,0.4439833276419675,0.5560166723580325,0.50
2021-11-10T00:00:00+00:00,1446856830.330112916075627339000000000000000000,1100381490.411413720358927612000000000000000000,0.43199000323263104,0.568009996767369,0.50
2021-11-09T00:00:00+00:00,1473427130.602038742012777492000000000000000000,1065638221.863269475664365059000000000000000000,0.41969704357100807,0.5803029564289919,0.50
2021-11-08T00:00:00+00:00,1473403709.821580414974324374000000000000000000,1092197391.349229636960869359000000000000000000,0.42570818622224876,0.5742918137777513,0.50
2021-11-07T00:00:00+00:00,1488968142.788361868565135451000000000000000000,1103735719.443288302190322386000000000000000000,0.42570836396766737,0.5742916360323326,0.50
2021-11-06T00:00:00+00:00,1431241516.458379332057079178000000000000000000,1134985169.948114903405059286000000000000000000,0.44227782992056824,0.5577221700794317,0.50
2021-11-05T00:00:00+00:00,1450688463.956262102272548904000000000000000000,1138338987.224859293984292197000000000000000000,0.4396782223014074,0.5603217776985926,0.50
2021-11-04T00:00:00+00:00,1468965200.252898952874457518000000,1099204123.69579070787046133600,0.4280107676100223,0.5719892323899777,0.50
2021-11-03T00:00:00+00:00,1399322802.855339782403285118000000,1160188129.63851232712299213600,0.4532850846267284,0.5467149153732715,0.50
2021-11-02T00:00:00+00:00,1395299743.754433704761080531000000,1157673866.84682526767139338500,0.45346096099057515,0.5465390390094249,0.50
2021-11-01T00:00:00+00:00,1357690318.296744918291311866000000,1159231253.08866389179616650800,0.4605750398692714,0.5394249601307286,0.50
2021-10-31T00:00:00+00:00,1319378982.871768338794897141000000,1148660950.82823804890380655500,0.46541424842595736,0.5345857515740426,0.50
2021-10-30T00:00:00+00:00,1257743182.753476640844387732000000,1139008184.75089947036781454800,0.4752300135065302,0.5247699864934697,0.50
2021-10-29T00:00:00+00:00,1267118971.595668631572785420000000,1119837193.95981120411709064800,0.4691486212103139,0.530851378789686,0.50
2021-10-28T00:00:00+00:00,1243145410.146692212569227302000000,1121419260.41798968638708984800,0.4742603466836809,0.5257396533163191,0.50
2021-10-27T00:00:00+00:00,1239346285.701394121187742227000000,1031655774.38460326137809534800,0.45427337672495854,0.5457266232750414,0.50
2021-10-26T00:00:00+00:00,1187588665.066284072901454406000000,980653605.28223946302566614800,0.45228045716709003,0.5477195428329099,0.50
2021-10-25T00:00:00+00:00,1171187856.220049944068384812000000,977038670.77136079032817774800,0.45481175215711656,0.5451882478428834,0.50
2021-10-24T00:00:00+00:00,1128902366.579746144123511316000000,977102220.02007960839201737200,0.46396015765455906,0.536039842345441,0.50
2021-10-23T00:00:00+00:00,1100599615.592874600894246172000000,997746777.69635046483203006300,0.4754919306398933,0.5245080693601067,0.50
2021-10-22T00:00:00+00:00,1075212253.523687495703134567000000,998781397.71141462573131486300,0.4815739899283788,0.5184260100716213,0.50
2021-10-21T00:00:00+00:00,1108488859.480264641523729728000000,990003606.22991632494204276300,0.47176895910125416,0.5282310408987458,0.50
2021-10-20T00:00:00+00:00,1126835407.085693551432363936000000,993267387.28168384138607561500,0.4684996359235814,0.5315003640764187,0.50
2021-10-19T00:00:00+00:00,1249293607.396536221250988938000000,851575370.58371915485404642700,0.4053443501281128,0.5946556498718872,0.50
2021-10-18T00:00:00+00:00,1253795457.362619926785528908000000,812356137.55042152733492714300,0.39317354038807173,0.6068264596119283,0.50
2021-10-17T00:00:00+00:00,1280406321.949348669640510508000000,796988895.41395918134595644300,0.38364818054482736,0.6163518194551727,0.50
2021-10-16T00:00:00+00:00,1250172610.953844367794350904000000,786708975.13942585767670966100,0.3862320620455557,0.6137679379544443,0.50
2021-10-15T00:00:00+00:00,1208779698.710631032397514465000000,806399370.23125849493622154500,0.40016263698822296,0.599837363011777,0.50
2021-10-14T00:00:00+00:00,1207100026.460514263201619808000000,794686355.39915874223510154500,0.3969885910907685,0.6030114089092314,0.50
2021-10-13T00:00:00+00:00,1307360161.255942777449991728000000,646185551.95359517608385834500,0.330775751795415,0.6692242482045849,0.50
2021-10-12T00:00:00+00:00,1152076820.480085949019702391000000,650631687.12410035960363736400,0.3609189640918681,0.6390810359081319,0.50
2021-10-11T00:00:00+00:00,1175798705.940139134254722415000000,613665338.66978051138364528900,0.34293247775400354,0.6570675222459964,0.50
2021-10-10T00:00:00+00:00,1104544739.473529111608995224000000,625814549.02472403576995182100,0.36166740236234807,0.6383325976376519,0.50
2021-10-09T00:00:00+00:00,996083214.458238190284290105000000,648825817.78124457669298437900,0.39444480215291433,0.6055551978470857,0.50
2021-10-08T00:00:00+00:00,916587010.457190713199140691000000,632215707.77141808598691668000,0.40819640896194553,0.5918035910380545,0.50
2021-10-07T00:00:00+00:00,875843188.736574497316487735000000,593802213.72784156180139748000,0.4040445489314005,0.5959554510685995,0.50
2021-10-06T00:00:00+00:00,838441875.840080555049473411000000,570833025.24149318504292705300,0.40505441827098243,0.5949455817290176,0.50
2021-10-05T00:00:00+00:00,871617472.083772974573521819000000,523144230.98377605982994018900,0.3750778572663748,0.6249221427336251,0.50
2021-10-04T00:00:00+00:00,709858212.911567489690773323000000,500534531.54519691841186028900,0.4135306774082172,0.5864693225917827,0.50
2021-10-03T00:00:00+00:00,678816338.597804673200684823000000,477714346.93004570931112918900,0.413058082165812,0.586941917834188,0.50
2021-10-02T00:00:00+00:00,615148054.731888273349770994000000,461736257.29369528160834418900,0.42877053007224586,0.5712294699277541,0.50
2021-10-01T00:00:00+00:00,580996054.335086763360771886000000,456504901.85985450949601522400,0.440004319161398,0.5599956808386021,0.50
2021-09-30T00:00:00+00:00,502438128.983955624344742855000000,453656550.57787372615119052400,0.4744891486957975,0.5255108513042025,0.50
2021-09-29T00:00:00+00:00,486007451.728634058518460797000000,448071676.19075994378656822400,0.4796934893394022,0.5203065106605977,0.50
2021-09-28T00:00:00+00:00,483479158.355063834491101697000000,442463261.66769102301540342400,0.4778518103283545,0.5221481896716454,0.50
2021-09-27T00:00:00+00:00,504900567.429826507512346005000000,411151864.83733280153984882400,0.448830056397278,0.551169943602722,0.50
2021-09-26T00:00:00+00:00,482741388.613264564953683441000000,387576358.91942307420766512400,0.44532742210323173,0.5546725778967683,0.50
2021-09-25T00:00:00+00:00,475930071.373188715717066752000000,357815199.10156725763049092400,0.42916609157832836,0.5708339084216717,0.50
2021-09-24T00:00:00+00:00,468525419.254562911982361852000000,340959522.42144457250309092400,0.4212055158376399,0.5787944841623601,0.50
2021-09-23T00:00:00+00:00,457172327.609769889008074090000000,338970427.90124964991066397200,0.42576588878671007,0.5742341112132899,0.50
2021-09-22T00:00:00+00:00,351161394.646141993274655893000000,328064954.74591971117884340300,0.48299798003942673,0.5170020199605733,0.50
2021-09-21T00:00:00+00:00,318062236.826884944261184269000000,323132612.31035828231807890300,0.5039538492006725,0.4960461507993274,0.50
2021-09-20T00:00:00+00:00,298596233.303459166051834713000000,317246253.46925245253483294300,0.5151418752086493,0.4848581247913507,0.50
2021-09-19T00:00:00+00:00,302555689.730325826296559697000000,329643342.17969038683396781200,0.521423358058242,0.4785766419417579,0.50
2021-09-18T00:00:00+00:00,323426052.260518785473244784000000,289080071.55750220369760171200,0.47196274505067565,0.5280372549493244,0.50
2021-09-17T00:00:00+00:00,328056198.465954021498870162000000,284240028.90652884301182051200,0.46421979460215573,0.5357802053978442,0.50
2021-09-16T00:00:00+00:00,302715193.264776429920960943000000,252571161.19033357436004822900,0.45484849242905667,0.5451515075709433,0.50
2021-09-15T00:00:00+00:00,256289908.129934014573391283000000,249472904.42360398104917182900,0.4932606712700843,0.5067393287299157,0.50
2021-09-14T00:00:00+00:00,224419544.629816131673384196000000,245334496.03795860195903027200,0.522261598195527,0.477738401804473,0.50
2021-09-13T00:00:00+00:00,227313397.269058053919465493000000,216674479.66979663838628407200,0.4880189098037844,0.5119810901962156,0.50
2021-09-12T00:00:00+00:00,223237254.767495833355715410000000,191524277.82851626738995247200,0.46176962610239364,0.5382303738976063,0.50
2021-09-11T00:00:00+00:00,221569492.642633239110438769000000,189775283.51166126790800177200,0.46135333305041654,0.5386466669495835,0.50
2021-09-10T00:00:00+00:00,182982817.779231878325945869000000,188495965.30539777250861697200,0.507420541599155,0.49257945840084505,0.50
2021-09-09T00:00:00+00:00,188080720.615045248377384269000000,172827037.03009315047276507200,0.4788676146995568,0.5211323853004433,0.50
2021-09-08T00:00:00+00:00,185907177.315244747157443669000000,169477120.73908599793690317200,0.47688409889504046,0.5231159011049595,0.50
2021-09-07T00:00:00+00:00,177873087.548107537843469969000000,149618090.47808166611056697200,0.45686143785563843,0.5431385621443615,0.50
2021-09-06T00:00:00+00:00,175885669.586320780384316958000000,147632947.96419785854725667200,0.4563352461196284,0.5436647538803716,0.50
2021-09-05T00:00:00+00:00,159874548.626484324454040411000000,113969063.99476530233711627200,0.4161830283490847,0.5838169716509153,0.50
2021-09-04T00:00:00+00:00,146877406.855517773635393711000000,110509609.87554175542778277200,0.42935192022918495,0.5706480797708151,0.50
2021-09-03T00:00:00+00:00,145765781.033784643655229711000000,102356942.43972177111278737200,0.41252546726398903,0.587474532736011,0.50
2021-09-02T00:00:00+00:00,140266533.541609203097018381000000,101264321.60315920087051767200,0.4192603944637365,0.5807396055362635,0.50
2021-09-01T00:00:00+00:00,109266967.985139339709489170000000,92583078.73944383910645368600,0.45867256531166417,0.5413274346883359,0.50
2021-08-31T00:00:00+00:00,104828475.310210105852497670000000,90037622.40083217904354238600,0.4620486757750171,0.5379513242249829,0.50
2021-08-30T00:00:00+00:00,105872512.208826663783455817000000,87708570.55457262333940321600,0.4530844093984778,0.5469155906015222,0.50
2021-08-29T00:00:00+00:00,97129292.661809710523107219000000,86672956.14999924295643424100,0.4715554717654285,0.5284445282345714,0.50
2021-08-28T00:00:00+00:00,93533018.623591852192552210000000,87204530.11919026441816052400,0.48249260170777236,0.5175073982922277,0.50
2021-08-27T00:00:00+00:00,88925115.276722405283685453000000,81873430.64967260202888632400,0.4793567193771992,0.5206432806228007,0.50
2021-08-26T00:00:00+00:00,63718150.528404543955307580000000,82077235.30417543847546562400,0.5629618169015754,0.43703818309842457,0.50
2021-08-25T00:00:00+00:00,39350179.515329290790009111000000,77329367.64656413225275332400,0.662749980845137,0.33725001915486297,0.50
2021-08-24T00:00:00+00:00,39814615.897991325670689011000000,71793573.74356117144006492400,0.6432643874444849,0.3567356125555151,0.50
2021-08-23T00:00:00+00:00,33657835.808327147591386111000000,69725365.22578556423357532400,0.6744361223907037,0.32556387760929634,0.50
2021-08-22T00:00:00+00:00,31699069.832604750345845989000000,69448029.25502118418889302400,0.6866042613328618,0.3133957386671382,0.50
2021-08-21T00:00:00+00:00,42205545.378413405282781623000000,68147508.68758491110342132400,0.6175407582904616,0.3824592417095384,0.50
2021-08-20T00:00:00+00:00,43025102.435271832392081623000000,68498258.10043781684893912400,0.6142054702387196,0.3857945297612803,0.50
2021-08-19T00:00:00+00:00,47333005.216191796420465223000000,69482964.02675393351040232400,0.5948070668510065,0.4051929331489936,0.50
2021-08-18T00:00:00+00:00,44046887.572851451974197809000000,69683680.40970890050239828800,0.6127084533719582,0.3872915466280418,0.50
2021-08-17T00:00:00+00:00,39878354.239817782671624309000000,69787405.38042048104381328800,0.6363645829116344,0.3636354170883656,0.50
2021-08-16T00:00:00+00:00,36321868.167552287425647009000000,70731186.71487813141910608800,0.6607115209608704,0.3392884790391296,0.50
2021-08-15T00:00:00+00:00,33182284.245221534708106266000000,71241411.29975951264326418800,0.6822341512427311,0.3177658487572688,0.50
2021-08-14T00:00:00+00:00,32536951.012523278907461766000000,71089292.18963953776299908800,0.6860163023661154,0.3139836976338846,0.50
2021-08-13T00:00:00+00:00,31521898.526724008905493366000000,71124227.48342783109202498800,0.6929070803548255,0.30709291964517443,0.50
2021-08-12T00:00:00+00:00,26812102.504914937078736166000000,70269392.77593351317502498800,0.7238186079916691,0.276181392008331,0.50
2021-08-11T00:00:00+00:00,20958031.348405297102742766000000,70089965.68863875368352238800,0.769813372831494,0.230186627168506,0.50
2021-08-10T00:00:00+00:00,21207960.553760855340107666000000,70018650.53829566858765828800,0.7675244065313359,0.2324755934686641,0.50
2021-08-09T00:00:00+00:00,21511796.552879410873537466000000,69970784.88843194410991768800,0.7648536342770363,0.23514636572296368,0.50
2021-08-08T00:00:00+00:00,21097751.552213493099334866000000,70524930.96631453288235068800,0.7697322216259376,0.2302677783740624,0.50
2021-08-07T00:00:00+00:00,20639639.760719806662214066000000,72352006.56209651627147718800,0.7780484529860863,0.22195154701391376,0.50
2021-08-06T00:00:00+00:00,25134652.758023819005620766000000,72508939.02143229414950238800,0.7425877899412539,0.2574122100587462,0.50
2021-08-05T00:00:00+00:00,23554697.017348229327810466000000,73161675.06779721826950378800,0.7564559493959144,0.24354405060408554,0.50
2021-08-04T00:00:00+00:00,20345948.705334773197780466000000,76536951.55238910546712638800,0.7899944298610867,0.2100055701389133,0.50
2021-08-03T00:00:00+00:00,25253260.626670216514302394000000,75859293.15244354262847578800,0.7502460408443701,0.24975395915562998,0.50
2021-08-02T00:00:00+00:00,25318390.269402098831746594000000,75510895.49222417874654488800,0.7488984467344327,0.2511015532655672,0.50
2021-08-01T00:00:00+00:00,29237065.328322931559415494000000,74651340.35459170281984188800,0.7185723937514307,0.28142760624856933,0.50
2021-07-31T00:00:00+00:00,29954665.684411917321583494000000,73835640.31456897362279198800,0.7113924523480445,0.28860754765195545,0.50
2021-07-30T00:00:00+00:00,34359704.208289320753334026000000,73769344.48594692374617218800,0.6822342874258465,0.3177657125741535,0.50
2021-07-29T00:00:00+00:00,34290991.051483140883198526000000,72547961.27938903463422738800,0.6790403658650028,0.32095963413499723,0.50
2021-07-28T00:00:00+00:00,34505382.941216145658762326000000,72563203.47287987174114168800,0.6777263612338739,0.3222736387661262,0.50
2021-07-27T00:00:00+00:00,34410663.389401345054973426000000,72323034.68645577646656388800,0.6776026315049516,0.3223973684950484,0.50
2021-07-26T00:00:00+00:00,35276903.509026025391470773000000,71373600.78551177502886248800,0.6692289104268889,0.330771089573111,0.50
2021-07-25T00:00:00+00:00,35971417.834212922598823073000000,71669429.81603662112257505400,0.6658200058857533,0.33417999411424676,0.50
2021-07-24T00:00:00+00:00,37409103.621411029399842173000000,71425648.54810300796605615400,0.6562761169966648,0.34372388300333523,0.50
2021-07-23T00:00:00+00:00,38055245.526631775557879684000000,70747932.92749485186395155400,0.6502377405943471,0.34976225940565286,0.50
2021-07-22T00:00:00+00:00,44343948.618230654952441784000000,64956170.42527542895749945400,0.5942918543338468,0.4057081456661532,0.50
2021-07-21T00:00:00+00:00,43180882.617386048443160460000000,65948561.61210452414710225400,0.604315013951871,0.395684986048129,0.50
2021-07-20T00:00:00+00:00,41788506.781009985920031560000000,66041395.26250846815327395400,0.612459011933955,0.387540988066045,0.50
2021-07-19T00:00:00+00:00,42672776.822032272056865360000000,65892678.45694926560419305400,0.6069396410453427,0.39306035895465724,0.50
2021-07-18T00:00:00+00:00,44533978.181692626293132493000000,64871513.10377522950684385400,0.5929456770548043,0.4070543229451957,0.50
2021-07-17T00:00:00+00:00,43168872.897787681745207793000000,65319738.59811311541590095400,0.6020884376474963,0.39791156235250374,0.50
2021-07-16T00:00:00+00:00,38606216.202742809099579393000000,65276767.11275660536730775400,0.6283682373128118,0.37163176268718817,0.50
2021-07-15T00:00:00+00:00,54191329.054992697672592288000000,52903272.91778683569037345400,0.4939863629282956,0.5060136370717043,0.50
2021-07-14T00:00:00+00:00,54640570.806468469041660800000000,52828892.62268286103218295400,0.4915711955471893,0.5084288044528107,0.50
2021-07-13T00:00:00+00:00,53283573.492600876512028027000000,53675859.31814624796897825400,0.5018338065902026,0.49816619340979734,0.50
2021-07-12T00:00:00+00:00,54792852.805539592745398081000000,56320879.84169951589526470300,0.506875959432535,0.49312404056746495,0.50
2021-07-11T00:00:00+00:00,56151549.371807811314235046000000,57000529.70948857745733680300,0.5037515012740985,0.49624849872590143,0.50
2021-07-10T00:00:00+00:00,46002636.838354227528228372000000,54496855.81135356035509050300,0.5422600092251512,0.4577399907748488,0.50
2021-07-09T00:00:00+00:00,44282941.567550315102985972000000,49303242.85920292028395960300,0.5268218077401255,0.4731781922598745,0.50
2021-07-08T00:00:00+00:00,42301183.183680256269666272000000,46199542.35003141452760140300,0.5220244474993948,0.47797555250060525,0.50
2021-07-07T00:00:00+00:00,43676929.388941850919452772000000,46565845.36931116810117880300,0.5160063561216301,0.4839936438783698,0.50
2021-07-06T00:00:00+00:00,41381625.646890177602432672000000,47318911.69982168499728020300,0.5334681515497697,0.4665318484502304,0.50
2021-07-05T00:00:00+00:00,42557396.646934012265749172000000,47458061.09977160920507440300,0.5272212383045786,0.47277876169542143,0.50
2021-07-04T00:00:00+00:00,42853324.745466650532785172000000,47145238.01337355465563170300,0.5238443433780576,0.4761556566219424,0.50
2021-07-03T00:00:00+00:00,43555940.375681926533913036000000,46325298.13472522853682490300,0.5154056497492668,0.4845943502507331,0.50
2021-07-02T00:00:00+00:00,43204374.820280013453033774000000,46317265.06629629836235135400,0.5173862445435556,0.48261375545644436,0.50
2021-07-01T00:00:00+00:00,43314946.183284781296401374000000,46363575.12497301169055915400,0.5169975424282978,0.48300245757170224,0.50
2021-06-30T00:00:00+00:00,43273336.741596433400552043000000,46284574.64869558625520797600,0.5168116800646244,0.48318831993537553,0.50
2021-06-29T00:00:00+00:00,43548022.225073321278165997000000,46353165.41687324149704287600,0.5156012576995762,0.48439874230042385,0.50
2021-06-28T00:00:00+00:00,42962385.846839808499414722000000,46561548.53257961483364697600,0.5201016784544225,0.47989832154557754,0.50
2021-06-27T00:00:00+00:00,42598703.206250867786648822000000,45822807.48751917290485417600,0.5182314476193148,0.48176855238068517,0.50
2021-06-26T00:00:00+00:00,43368226.154146010981602438000000,43881059.24750508446536257600,0.5029388956654387,0.4970611043345613,0.50
2021-06-25T00:00:00+00:00,38989983.180506167061391838000000,39555015.91409496504946347600,0.5035968727487555,0.49640312725124447,0.50
2021-06-24T00:00:00+00:00,33332791.941943946141017138000000,37515380.40279809021435137600,0.5295179700649296,0.4704820299350704,0.50
2021-06-23T00:00:00+00:00,33925545.374028011965906738000000,36768138.23768719305963357600,0.5201049989081918,0.4798950010918082,0.50
2021-06-22T00:00:00+00:00,32170839.890936451527928238000000,36739727.13586077425359537600,0.5331508463944842,0.4668491536055158,0.50
2021-06-21T00:00:00+00:00,46390201.466662807859995438000000,49910092.73094970905504697600,0.5182755997456453,0.48172440025435476,0.50
2021-06-20T00:00:00+00:00,47909965.815678859863572338000000,53182211.80104050613140117600,0.5260764290059654,0.47392357099403465,0.50
2021-06-19T00:00:00+00:00,47814217.681409527890319338000000,52604728.51925071204686917600,0.5238526245250007,0.4761473754749993,0.50
2021-06-18T00:00:00+00:00,47195010.400967379773487938000000,52489921.94489736573920227600,0.526558234124887,0.47344176587511305,0.50
2021-06-17T00:00:00+00:00,46130311.754358573978972238000000,52582808.78070799266131547600,0.5326830769373624,0.4673169230626376,0.50
2021-06-16T00:00:00+00:00,44288854.217788226432210438000000,52927122.47938693816521447600,0.5444282336868694,0.4555717663131305,0.50
2021-06-15T00:00:00+00:00,45980645.661329195423389109000000,57631037.68903750996742056200,0.5562214204565719,0.4437785795434281,0.50
2021-06-14T00:00:00+00:00,45652628.694978001926585490000000,54573923.98786317895872406200,0.5445056477254879,0.45549435227451207,0.50
2021-06-13T00:00:00+00:00,52211768.261285811333251790000000,59834173.30556930853211436200,0.5340146413948219,0.4659853586051781,0.50
2021-06-12T00:00:00+00:00,55171936.556323389091198881000000,50336138.29205589853340096200,0.4770832788333178,0.5229167211666822,0.50
2021-06-11T00:00:00+00:00,45402157.094155400546502981000000,58834974.48436974729950086200,0.5644339362892722,0.4355660637107278,0.50
2021-06-10T00:00:00+00:00,53080415.158838383894465547000000,56413193.35939519094981026200,0.5152190536308876,0.48478094636911245,0.50
2021-06-09T00:00:00+00:00,45568074.564632265658655047000000,45872334.65658275859925076200,0.5016637069679687,0.4983362930320313,0.50
2021-06-08T00:00:00+00:00,45807602.581136131093308902000000,42722039.72424052165288076200,0.4825732784153121,0.5174267215846878,0.50
2021-06-07T00:00:00+00:00,46970604.054946266838773197000000,37591452.27008910881109936200,0.444542787909473,0.555457212090527,0.50
2021-06-06T00:00:00+00:00,39417304.036628335712561555000000,39627538.68174960807478421500,0.5013298441611826,0.49867015583881735,0.50
2021-06-05T00:00:00+00:00,25046122.701676701164511615000000,24424391.55290244243108751500,0.4937161442715677,0.5062838557284323,0.50
2021-06-04T00:00:00+00:00,170.06992637288052781000,73.00743408328227855000,0.30034649852324946,0.6996535014767505,0.50
2021-06-03T00:00:00+00:00,14.83985931141074689700,11.00000000000000000000,0.42569891218960537,0.5743010878103947,0.50
2021-06-02T00:00:00+00:00,0.98255078279348759700,1.00000000000000000000,0.5044006986751497,0.49559930132485036,0.50
