# TXs,Agg. # TXs,Unique Senders,Unique Receivers,Unique Users,Vol (Native),Agg. Vol (Native),Mints (Native),Burns (Native),Supply (Native),token,date,chain,supply_ntv
21.0,4061.0,8.0,8.0,9.0,21341.66623,13479923.73,0.0,0.0,1392375.94,TUSD,2021-10-30,avalanche,1392375.94
36.0,4040.0,12.0,9.0,16.0,565291.5411,13458582.06,0.0,0.0,1392375.94,TUSD,2021-10-29,avalanche,1392375.94
46.0,4004.0,11.0,11.0,15.0,76985.20638,12893290.52,0.0,-11567.06,1392375.94,TUSD,2021-10-28,avalanche,1392375.94
55.0,3958.0,10.0,11.0,14.0,49679.55883,12816305.32,0.0,0.0,1403943.0,TUSD,2021-10-27,avalanche,1403943.0
51.0,3903.0,8.0,9.0,10.0,337250.8903,12766625.76,0.0,0.0,1403943.0,TUSD,2021-10-26,avalanche,1403943.0
25.0,3852.0,7.0,8.0,11.0,233618.7442,12429374.87,0.0,0.0,1403943.0,TUSD,2021-10-25,avalanche,1403943.0
21.0,3827.0,5.0,4.0,5.0,18876.74843,12195756.12,0.0,0.0,1403943.0,TUSD,2021-10-24,avalanche,1403943.0
29.0,3806.0,8.0,10.0,10.0,13617.82122,12176879.37,0.0,0.0,1403943.0,TUSD,2021-10-23,avalanche,1403943.0
30.0,3777.0,8.0,8.0,14.0,22861.75559,12163261.55,0.0,0.0,1403943.0,TUSD,2021-10-22,avalanche,1403943.0
36.0,3747.0,9.0,10.0,12.0,41252.65706,12140399.8,0.0,0.0,1403943.0,TUSD,2021-10-21,avalanche,1403943.0
24.0,3711.0,8.0,10.0,10.0,69785.70934,12099147.14,0.0,-22004.61,1403943.0,TUSD,2021-10-20,avalanche,1403943.0
22.0,3687.0,6.0,6.0,8.0,34725.30918,12029361.43,0.0,0.0,1425947.61,TUSD,2021-10-19,avalanche,1425947.61
8.0,3665.0,3.0,3.0,3.0,15063.35184,11994636.12,0.0,0.0,1425947.61,TUSD,2021-10-18,avalanche,1425947.61
34.0,3657.0,8.0,10.0,15.0,29402.6837,11979572.77,0.0,0.0,1425947.61,TUSD,2021-10-17,avalanche,1425947.61
44.0,3623.0,4.0,7.0,7.0,42577.52857,11950170.09,0.0,0.0,1425947.61,TUSD,2021-10-16,avalanche,1425947.61
17.0,3579.0,9.0,10.0,12.0,95041.1011,11907592.56,0.0,-18223.9,1425947.61,TUSD,2021-10-15,avalanche,1425947.61
22.0,3562.0,7.0,10.0,10.0,65598.09438,11812551.46,0.0,-10013.72,1444171.51,TUSD,2021-10-14,avalanche,1444171.51
32.0,3540.0,10.0,13.0,17.0,85945.94916,11746953.36,0.0,-15857.51,1454185.23,TUSD,2021-10-13,avalanche,1454185.23
59.0,3508.0,11.0,11.0,13.0,324255.2073,11661007.41,0.0,0.0,1470042.74,TUSD,2021-10-12,avalanche,1470042.74
47.0,3449.0,7.0,7.0,11.0,57196.64784,11336752.21,0.0,0.0,1470042.74,TUSD,2021-10-11,avalanche,1470042.74
22.0,3402.0,10.0,10.0,14.0,158794.016,11279555.56,0.0,0.0,1470042.74,TUSD,2021-10-10,avalanche,1470042.74
21.0,3380.0,9.0,9.0,13.0,150733.0569,11120761.54,0.0,0.0,1470042.74,TUSD,2021-10-09,avalanche,1470042.74
33.0,3359.0,6.0,9.0,9.0,30939.41957,10970028.49,0.0,0.0,1470042.74,TUSD,2021-10-08,avalanche,1470042.74
50.0,3326.0,9.0,6.0,12.0,105418.3863,10939089.07,0.0,0.0,1470042.74,TUSD,2021-10-07,avalanche,1470042.74
36.0,3276.0,9.0,10.0,12.0,50791.04376,10833670.68,0.0,0.0,1470042.74,TUSD,2021-10-06,avalanche,1470042.74
29.0,3240.0,9.0,8.0,11.0,147745.4491,10782879.64,0.0,0.0,1470042.74,TUSD,2021-10-05,avalanche,1470042.74
59.0,3211.0,17.0,14.0,20.0,76980.32261,10635134.19,0.0,-5181.64,1470042.74,TUSD,2021-10-04,avalanche,1470042.74
39.0,3152.0,7.0,9.0,11.0,37551.09753,10558153.86,0.0,0.0,1475224.38,TUSD,2021-10-03,avalanche,1475224.38
57.0,3113.0,8.0,10.0,13.0,42870.37843,10520602.77,0.0,0.0,1475224.38,TUSD,2021-10-02,avalanche,1475224.38
65.0,3056.0,11.0,13.0,15.0,107784.9216,10477732.39,15000.0,-6332.0,1475224.38,TUSD,2021-10-01,avalanche,1475224.38
59.0,2991.0,9.0,10.0,14.0,55579.69933,10369947.47,0.0,0.0,1466556.38,TUSD,2021-09-30,avalanche,1466556.38
124.0,2932.0,14.0,14.0,19.0,149525.309,10314367.77,0.0,0.0,1466556.38,TUSD,2021-09-29,avalanche,1466556.38
80.0,2808.0,12.0,11.0,15.0,85125.80018,10164842.46,0.0,0.0,1466556.38,TUSD,2021-09-28,avalanche,1466556.38
62.0,2728.0,10.0,11.0,14.0,61226.36573,10079716.66,0.0,0.0,1466556.38,TUSD,2021-09-27,avalanche,1466556.38
99.0,2666.0,12.0,10.0,17.0,80347.27085,10018490.29,0.0,0.0,1466556.38,TUSD,2021-09-26,avalanche,1466556.38
41.0,2567.0,9.0,7.0,11.0,32338.3076,9938143.022,0.0,0.0,1466556.38,TUSD,2021-09-25,avalanche,1466556.38
96.0,2526.0,14.0,16.0,21.0,82074.42708,9905804.714,0.0,0.0,1466556.38,TUSD,2021-09-24,avalanche,1466556.38
68.0,2430.0,10.0,12.0,12.0,236553.5318,9823730.287,0.0,0.0,1466556.38,TUSD,2021-09-23,avalanche,1466556.38
54.0,2362.0,21.0,21.0,25.0,108528.055,9587176.755,0.0,0.0,1466556.38,TUSD,2021-09-22,avalanche,1466556.38
97.0,2308.0,12.0,15.0,15.0,273516.6478,9478648.7,0.0,0.0,1466556.38,TUSD,2021-09-21,avalanche,1466556.38
84.0,2211.0,20.0,19.0,24.0,353678.9251,9205132.052,45000.0,-22028.2,1466556.38,TUSD,2021-09-20,avalanche,1466556.38
28.0,2127.0,14.0,16.0,19.0,23543.40466,8851453.127,0.0,0.0,1443584.58,TUSD,2021-09-19,avalanche,1443584.58
27.0,2099.0,13.0,14.0,17.0,20976.48169,8827909.723,0.0,0.0,1443584.58,TUSD,2021-09-18,avalanche,1443584.58
25.0,2072.0,11.0,12.0,15.0,71965.70367,8806933.241,1210.45,0.0,1443584.58,TUSD,2021-09-17,avalanche,1443584.58
32.0,2047.0,7.0,10.0,10.0,108963.2574,8734967.537,0.0,0.0,1442374.13,TUSD,2021-09-16,avalanche,1442374.13
39.0,2015.0,10.0,12.0,13.0,117679.5372,8626004.28,0.0,0.0,1442374.13,TUSD,2021-09-15,avalanche,1442374.13
81.0,1976.0,12.0,12.0,15.0,1797562.208,8508324.743,800000.0,0.0,1442374.13,TUSD,2021-09-14,avalanche,1442374.13
72.0,1895.0,10.0,8.0,10.0,128654.2226,6710762.534,20.0,0.0,642374.13,TUSD,2021-09-13,avalanche,642374.13
76.0,1823.0,24.0,24.0,27.0,105213.0461,6582108.312,0.0,-1500.0,642354.13,TUSD,2021-09-12,avalanche,642354.13
73.0,1747.0,18.0,20.0,22.0,176452.0113,6476895.266,0.0,-16385.31,643854.13,TUSD,2021-09-11,avalanche,643854.13
57.0,1674.0,11.0,11.0,12.0,82230.92613,6300443.254,0.0,0.0,660239.44,TUSD,2021-09-10,avalanche,660239.44
41.0,1617.0,10.0,10.0,11.0,55534.15062,6218212.328,0.0,0.0,660239.44,TUSD,2021-09-09,avalanche,660239.44
30.0,1576.0,12.0,12.0,14.0,30198.48535,6162678.178,0.0,0.0,660239.44,TUSD,2021-09-08,avalanche,660239.44
80.0,1546.0,19.0,18.0,22.0,128772.7699,6132479.692,5000.0,0.0,660239.44,TUSD,2021-09-07,avalanche,660239.44
47.0,1466.0,11.0,12.0,12.0,41068.85604,6003706.922,0.0,0.0,655239.44,TUSD,2021-09-06,avalanche,655239.44
32.0,1419.0,14.0,13.0,15.0,71333.19987,5962638.066,0.0,-6601.0,655239.44,TUSD,2021-09-05,avalanche,655239.44
50.0,1387.0,11.0,10.0,13.0,92870.63659,5891304.866,0.0,0.0,661840.44,TUSD,2021-09-04,avalanche,661840.44
55.0,1337.0,10.0,11.0,12.0,98290.55058,5798434.23,0.0,0.0,661840.44,TUSD,2021-09-03,avalanche,661840.44
39.0,1282.0,11.0,12.0,13.0,106694.5395,5700143.679,0.0,0.0,661840.44,TUSD,2021-09-02,avalanche,661840.44
43.0,1243.0,13.0,14.0,15.0,78058.31437,5593449.14,0.0,-3948.95,661840.44,TUSD,2021-09-01,avalanche,661840.44
44.0,1200.0,17.0,15.0,19.0,75954.93201,5515390.825,1500.0,0.0,665789.39,TUSD,2021-08-31,avalanche,665789.39
70.0,1156.0,21.0,21.0,23.0,249614.8407,5439435.893,47934.29,-20507.04,664289.39,TUSD,2021-08-30,avalanche,664289.39
56.0,1086.0,20.0,20.0,23.0,63105.2162,5189821.053,0.0,0.0,636862.14,TUSD,2021-08-29,avalanche,636862.14
32.0,1030.0,18.0,21.0,23.0,41113.89327,5126715.836,0.0,0.0,636862.14,TUSD,2021-08-28,avalanche,636862.14
100.0,998.0,37.0,36.0,41.0,174581.1572,5085601.943,21000.0,-6198.7,636862.14,TUSD,2021-08-27,avalanche,636862.14
67.0,898.0,20.0,20.0,22.0,119502.4256,4911020.786,12000.0,0.0,622060.84,TUSD,2021-08-26,avalanche,622060.84
40.0,831.0,22.0,18.0,23.0,284262.9471,4791518.36,50000.0,-5000.0,610060.84,TUSD,2021-08-25,avalanche,610060.84
30.0,791.0,13.0,14.0,15.0,49214.19156,4507255.413,0.0,0.0,565060.84,TUSD,2021-08-24,avalanche,565060.84
15.0,761.0,6.0,7.0,7.0,228234.5347,4458041.222,0.0,0.0,565060.84,TUSD,2021-08-23,avalanche,565060.84
10.0,746.0,6.0,6.0,8.0,100348.6106,4229806.687,0.0,0.0,565060.84,TUSD,2021-08-22,avalanche,565060.84
28.0,736.0,14.0,13.0,15.0,210401.8215,4129458.076,0.0,0.0,565060.84,TUSD,2021-08-21,avalanche,565060.84
50.0,708.0,12.0,15.0,16.0,109532.3693,3919056.255,0.0,-3453.85,565060.84,TUSD,2021-08-20,avalanche,565060.84
69.0,658.0,13.0,17.0,19.0,96647.48598,3809523.886,0.0,-2040.47,568514.69,TUSD,2021-08-19,avalanche,568514.69
53.0,589.0,13.0,15.0,16.0,92365.29398,3712876.4,0.0,-1868.65,570555.16,TUSD,2021-08-18,avalanche,570555.16
65.0,536.0,16.0,16.0,23.0,208450.2348,3620511.106,0.0,-2101.83,572423.81,TUSD,2021-08-17,avalanche,572423.81
27.0,471.0,11.0,11.0,13.0,144230.8279,3412060.871,0.0,-4388.65,574525.64,TUSD,2021-08-16,avalanche,574525.64
2.0,444.0,2.0,2.0,4.0,46.54810682,3267830.043,0.0,0.0,578914.29,TUSD,2021-08-15,avalanche,578914.29
1.0,442.0,1.0,1.0,2.0,4.348187473,3267783.495,0.0,0.0,578914.29,TUSD,2021-08-14,avalanche,578914.29
3.0,441.0,4.0,4.0,7.0,138.5838438,3267779.147,0.0,0.0,578914.29,TUSD,2021-08-13,avalanche,578914.29
2.0,438.0,1.0,2.0,3.0,15201.19337,3267640.563,0.0,0.0,578914.29,TUSD,2021-08-12,avalanche,578914.29
21.0,436.0,6.0,9.0,9.0,9687.210581,3252439.369,0.0,-2680.29,578914.29,TUSD,2021-08-11,avalanche,578914.29
,415.0,,,2.0,,3242752.159,0.0,0.0,581594.58,TUSD,2021-08-10,avalanche,581594.58
2.0,415.0,3.0,3.0,4.0,4120.477537,3242752.159,0.0,-1373.49,581594.58,TUSD,2021-08-09,avalanche,581594.58
3.0,413.0,3.0,3.0,4.0,4182.952443,3238631.681,0.0,-1394.32,582968.07,TUSD,2021-08-08,avalanche,582968.07
,410.0,,,,,3234448.729,0.0,0.0,584362.39,TUSD,2021-08-07,avalanche,584362.39
3.0,410.0,3.0,3.0,4.0,4081.371936,3234448.729,0.0,-1368.79,584362.39,TUSD,2021-08-06,avalanche,584362.39
3.0,407.0,3.0,3.0,5.0,10028.64413,3230367.357,0.0,0.0,585731.18,TUSD,2021-08-05,avalanche,585731.18
,404.0,,,2.0,,3220338.713,0.0,0.0,585731.18,TUSD,2021-08-04,avalanche,585731.18
2.0,404.0,2.0,2.0,3.0,46.41417341,3220338.713,0.0,0.0,585731.18,TUSD,2021-08-03,avalanche,585731.18
,402.0,,,,,3220292.299,0.0,0.0,585731.18,TUSD,2021-08-02,avalanche,585731.18
4.0,402.0,2.0,2.0,4.0,51.01387865,3220292.299,0.0,0.0,585731.18,TUSD,2021-08-01,avalanche,585731.18
1.0,398.0,1.0,1.0,3.0,1.0,3220241.285,0.0,0.0,585731.18,TUSD,2021-07-31,avalanche,585731.18
2.0,397.0,1.0,2.0,3.0,51.0,3220240.285,0.0,0.0,585731.18,TUSD,2021-07-30,avalanche,585731.18
2.0,395.0,2.0,2.0,7.0,15000.00088,3220189.285,0.0,0.0,585731.18,TUSD,2021-07-29,avalanche,585731.18
4.0,393.0,4.0,3.0,6.0,14002.81147,3205189.284,14000.0,0.0,585731.18,TUSD,2021-07-28,avalanche,585731.18
