,Date,Timestamp,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance
,16/06/2022,1655337600,3100248.6882487745,137448109.47502613,137448109.47502613,3100248.6882487745,3100248.6882487745,36143880.37338107,4593273.235107642,38733576.03289775,1397503.5814305742,13485012.908205986,981396.9921522217,40214.92561739624,5936719.7539571775,16651695.25294763,18495623.60358531,192910.84195260803,749026.8178896494,47275.15590111759,,,,,36143880.37338107,4593273.235107642,38733576.03289775,1397503.5814305742,13485012.908205986,981396.9921522217,40214.92561739624,5936719.7539571775,16651695.25294763,18495623.60358531,192910.84195260803,749026.8178896494,47275.15590111759,,,,,3100248.6882487745,22043704.810466185,35964060.073015995,4593273.235107642,38694881.151746005,1404530.447258207,13404585.395831,980416.5755766452,5078988.824991,327995.5665169711,902530.9080188418,18637849.029529653,193991.95914090026,900927.7393893991,43936.01849546244,,,,,35964060.073015995,4593273.235107642,38694881.151746005,1404530.447258207,13404585.395831,980416.5755766452,5078988.824991,327995.5665169711,902530.9080188418,18637849.029529653,193991.95914090026,900927.7393893991,43936.01849546244,,,,,22043704.810466185
,17/06/2022,1655424000,2652663.0621180874,125786742.25968544,125786742.25968544,2652663.0621180874,2652663.0621180874,34557010.623457,3063242.6144138477,38300504.25092191,1404178.6926052086,10511760.572534012,966869.9574125533,37139.44551419944,5161663.842588944,14350036.03730361,16481591.27995543,191474.55661777308,713872.2413977728,47398.14496317577,,,,,34557010.623457,3063242.6144138477,38300504.25092191,1404178.6926052086,10511760.572534012,966869.9574125533,37139.44551419944,5161663.842588944,14350036.03730361,16481591.27995543,191474.55661777308,713872.2413977728,47398.14496317577,,,,,2652663.0621180874,22135038.902854536,34557010.623457,3060182.4319818662,38262242.008913,1402775.9166885202,10490779.014505,966869.9574125533,5078988.824991,327309.0578686712,903085.968363978,16552153.108657638,194565.8183395519,858643.8953779765,44050.320597747,,,,,34557010.623457,3060182.4319818662,38262242.008913,1402775.9166885202,10490779.014505,966869.9574125533,5078988.824991,327309.0578686712,903085.968363978,16552153.108657638,194565.8183395519,858643.8953779765,44050.320597747,,,,,22135038.902854536
,18/06/2022,1655510400,2706749.406389016,125959734.59856078,125959734.59856078,2706749.406389016,2706749.406389016,34299272.3618585,3317310.2631217954,38454897.691134654,1391065.5809303157,10467815.273299383,941945.4166689448,36710.73477753942,4918496.954145049,14916871.242751312,16255824.795308927,198227.90216407663,713872.2413977728,47424.14100250876,,,,,34299272.3618585,3317310.2631217954,38454897.691134654,1391065.5809303157,10467815.273299383,941945.4166689448,36710.73477753942,4918496.954145049,14916871.242751312,16255824.795308927,198227.90216407663,713872.2413977728,47424.14100250876,,,,,2706749.406389016,22161765.62511476,34265007.354504004,3317688.4796084706,38456705.156277,1410156.2766029667,10457357.915384,942542.045783926,5078266.08939,307406.05963406555,905699.5290073657,16311152.223651553,195684.01003363935,858643.8953779765,44074.48048560294,,,,,34265007.354504004,3317688.4796084706,38456705.156277,1410156.2766029667,10457357.915384,942542.045783926,5078266.08939,307406.05963406555,905699.5290073657,16311152.223651553,195684.01003363935,858643.8953779765,44074.48048560294,,,,,22161765.62511476
,19/06/2022,1655596800,2390201.3409681264,122065946.52894874,122065946.52894874,2390201.3409681264,2390201.3409681264,33797195.96235775,3017262.763349109,39022881.138817996,1257886.5599435184,9821380.382971585,920964.5814939601,34607.212394200236,4143256.3816866027,13177072.58667242,15911557.69580764,195964.8150277118,719057.7438810254,46858.70454523258,,,,,33797195.96235775,3017262.763349109,39022881.138817996,1257886.5599435184,9821380.382971585,920964.5814939601,34607.212394200236,4143256.3816866027,13177072.58667242,15911557.69580764,195964.8150277118,719057.7438810254,46858.70454523258,,,,,2390201.3409681264,22209432.554688457,33729736.489378996,3014248.514834275,39022881.138817996,1266945.2182540346,9792004.369862,919126.3288362875,5076165.095613,278070.898099772,880231.9697175964,15927899.720921304,195184.07871286036,864881.0058769002,43548.981919361126,,,,,33729736.489378996,3014248.514834275,39022881.138817996,1266945.2182540346,9792004.369862,919126.3288362875,5076165.095613,278070.898099772,880231.9697175964,15927899.720921304,195184.07871286036,864881.0058769002,43548.981919361126,,,,,22209432.554688457
,20/06/2022,1655683200,2820314.7615956,121915862.37919214,121915862.37919214,2820314.7615956,2820314.7615956,33748755.91363862,3273920.488813081,37667560.19490281,1115149.0598399257,9846828.566215845,829181.7907131315,40893.317616454544,4459229.714561443,14172135.053540627,15804128.687198235,197852.07699523438,713368.8106115144,46858.70454523258,,,,,33748755.91363862,3273920.488813081,37667560.19490281,1115149.0598399257,9846828.566215845,829181.7907131315,40893.317616454544,4459229.714561443,14172135.053540627,15804128.687198235,197852.07699523438,713368.8106115144,46858.70454523258,,,,,2820314.7615956,22292863.614483997,33647812.47621,3273920.488813081,37674077.810364,1127247.810590999,9797839.369369,827526.7372386543,5076012.062334,276113.2950192844,879710.4316288409,15921758.64003078,199514.02885560153,858038.3699823963,43548.981919361126,,,,,33647812.47621,3273920.488813081,37674077.810364,1127247.810590999,9797839.369369,827526.7372386543,5076012.062334,276113.2950192844,879710.4316288409,15921758.64003078,199514.02885560153,858038.3699823963,43548.981919361126,,,,,22292863.614483997
,21/06/2022,1655769600,2883195.2068280727,122598760.35873325,122598760.35873325,2883195.2068280727,2883195.2068280727,34891549.10503088,3093077.798027969,36630008.153593175,1099933.3025065598,10292633.64954191,817773.3385299039,40917.83475471562,3944446.951650728,15405243.32052673,15442542.967333253,180551.9000996722,712946.2960553354,47135.74108242614,,,,,34891549.10503088,3093077.798027969,36630008.153593175,1099933.3025065598,10292633.64954191,817773.3385299039,40917.83475471562,3944446.951650728,15405243.32052673,15442542.967333253,180551.9000996722,712946.2960553354,47135.74108242614,,,,,2883195.2068280727,22811893.400016397,34821905.294442,3089987.8102177517,36662381.036048,1111322.131712348,10251627.140978,819515.6287566405,5076012.062334,230534.59682353758,906190.7835603959,15539056.044425178,180371.5285711011,857530.1704428527,43806.45082009864,,,,,34821905.294442,3089987.8102177517,36662381.036048,1111322.131712348,10251627.140978,819515.6287566405,5076012.062334,230534.59682353758,906190.7835603959,15539056.044425178,180371.5285711011,857530.1704428527,43806.45082009864,,,,,22811893.400016397
,22/06/2022,1655856000,2822981.464466926,121041521.92493847,121041521.92493847,2822981.464466926,2822981.464466926,33454070.37989865,3167368.499688776,36428256.26725479,1087635.3429061875,10414390.602023154,811416.155611844,42548.75743034354,4505159.642200022,14519707.570594646,15672305.352998622,178581.31719367282,712946.2960553354,47135.74108242614,,,,,33454070.37989865,3167368.499688776,36428256.26725479,1087635.3429061875,10414390.602023154,811416.155611844,42548.75743034354,4505159.642200022,14519707.570594646,15672305.352998622,178581.31719367282,712946.2960553354,47135.74108242614,,,,,2822981.464466926,22831343.479048293,33387295.788322005,3167954.5712844636,36445786.690653,1097779.9272135682,10383240.879385,813568.8588122613,5076012.062334,270580.15869069204,854100.4453290969,15729387.299508538,180757.09028948736,857530.1704428527,43806.45082009864,,,,,33387295.788322005,3167954.5712844636,36445786.690653,1097779.9272135682,10383240.879385,813568.8588122613,5076012.062334,270580.15869069204,854100.4453290969,15729387.299508538,180757.09028948736,857530.1704428527,43806.45082009864,,,,,22831343.479048293
,23/06/2022,1655942400,2832719.7559450585,113725180.22251035,113725180.22251035,2832719.7559450585,2832719.7559450585,32319464.273558464,3251979.6379138227,35440612.362883724,1094017.0353606334,6219836.060370422,814150.6661396073,41655.099478437165,3798625.23430682,14329567.101445887,15471417.726109963,183772.987804808,712946.2960553354,47135.74108242614,,,,,32319464.273558464,3251979.6379138227,35440612.362883724,1094017.0353606334,6219836.060370422,814150.6661396073,41655.099478437165,3798625.23430682,14329567.101445887,15471417.726109963,183772.987804808,712946.2960553354,47135.74108242614,,,,,2832719.7559450585,22919186.34862826,32372101.310288996,3252073.948058316,35461783.047363,1104634.7849132193,6262647.518809,815550.150197346,5036660.888428,235939.45554700744,855496.5433699037,15541260.14922056,180701.06962124683,857530.1704428527,43806.45082009864,,,,,32372101.310288996,3252073.948058316,35461783.047363,1104634.7849132193,6262647.518809,815550.150197346,5036660.888428,235939.45554700744,855496.5433699037,15541260.14922056,180701.06962124683,857530.1704428527,43806.45082009864,,,,,22919186.34862826
,24/06/2022,1656028800,3805039.53197552,133133877.46799189,133133877.46799189,3805039.53197552,3805039.53197552,32840050.40589473,3228835.4240686297,34713085.797017,1114895.7665908083,6516606.281518982,743892.9785058459,43826.6558204829,4879695.5063747475,15229395.255987123,15613556.299479488,182702.27407614942,711911.8054632723,47135.74108242614,11376460.861857,5891826.41425521,,,32840050.40589473,3228835.4240686297,34713085.797017,1114895.7665908083,6516606.281518982,743892.9785058459,43826.6558204829,4879695.5063747475,15229395.255987123,15613556.299479488,182702.27407614942,711911.8054632723,47135.74108242614,11376460.861857,5891826.41425521,,,3805039.53197552,23152191.567794874,32807243.162732,3225609.8142543756,34713085.797017,1124562.5058914511,6519240.054501,744108.7700491601,5036660.888428,267380.575691767,818344.7209020485,15708798.746278174,181432.24833778496,856285.8875303223,43806.45082009864,540.19282345,279.24671379,,,32807243.162732,3225609.8142543756,34713085.797017,1124562.5058914511,6519240.054501,744108.7700491601,5036660.888428,267380.575691767,818344.7209020485,15708798.746278174,181432.24833778496,856285.8875303223,43806.45082009864,540.19282345,279.24671379,,,23152191.567794874
,25/06/2022,1656115200,4668598.546708199,142431665.27265164,142431665.27265164,4668598.546708199,4668598.546708199,32861368.972361483,3183543.5452932245,35367348.078540474,1081965.276823592,7759352.736043883,753521.5608538041,48541.33544267919,5913050.975312535,16764788.534413032,14719151.117770366,177430.53836051942,711867.6117720121,47135.74108242614,16296858.97656774,6745740.27201386,,,32861368.972361483,3183543.5452932245,35367348.078540474,1081965.276823592,7759352.736043883,753521.5608538041,48541.33544267919,5913050.975312535,16764788.534413032,14719151.117770366,177430.53836051942,711867.6117720121,47135.74108242614,16296858.97656774,6745740.27201386,,,4668598.546708199,23181188.041014716,32763079.733162,3177189.1669593058,35332016.062478,1088021.2028385915,7773523.870059,752017.5258021997,5036562.888658,288864.23914570274,802142.9920771787,14792626.091567181,177567.26515468853,856232.73145979,43806.45082009864,765.86582906,316.98417706,,,32763079.733162,3177189.1669593058,35332016.062478,1088021.2028385915,7773523.870059,752017.5258021997,5036562.888658,288864.23914570274,802142.9920771787,14792626.091567181,177567.26515468853,856232.73145979,43806.45082009864,765.86582906,316.98417706,,,23181188.041014716
,26/06/2022,1656201600,5486226.194810154,147983455.9097211,147983455.9097211,5486226.194810154,5486226.194810154,33770350.290119,3198042.070224283,35064750.95178455,1096663.6836676588,8124357.692849058,763559.6968339375,49591.83846890406,5968746.583395993,17418936.834135376,14736248.570974238,175071.0569256862,711867.6117720121,47859.06074214002,17236445.97290964,9620963.99491862,,,33770350.290119,3198042.070224283,35064750.95178455,1096663.6836676588,8124357.692849058,763559.6968339375,49591.83846890406,5968746.583395993,17418936.834135376,14736248.570974238,175071.0569256862,711867.6117720121,47859.06074214002,17236445.97290964,9620963.99491862,,,5486226.194810154,23220254.01051409,33770350.290119,3194847.2230012817,35029721.230554,1101850.0920509426,8108141.410029,764956.50741648,5033953.153073,279959.9710786113,796840.660298965,14804943.508855326,178272.47401403016,856232.73145979,44478.680987118976,802.21753574,447.36185227,,,33770350.290119,3194847.2230012817,35029721.230554,1101850.0920509426,8108141.410029,764956.50741648,5033953.153073,279959.9710786113,796840.660298965,14804943.508855326,178272.47401403016,856232.73145979,44478.680987118976,802.21753574,447.36185227,,,23220254.01051409
,27/06/2022,1656288000,4761544.9478368955,130551955.32785982,130551955.32785982,4761544.9478368955,4761544.9478368955,16975998.915899023,3250555.6913709464,33891310.180332,1214457.6546207566,7834593.625153452,755818.0416025185,72189.95892649019,5425293.390961585,16280880.498562763,15286607.329779308,180262.24875417046,711911.8054632723,45772.78848528862,18442561.5846856,10183741.61326264,,,16975998.915899023,3250555.6913709464,33891310.180332,1214457.6546207566,7834593.625153452,755818.0416025185,72189.95892649019,5425293.390961585,16280880.498562763,15286607.329779308,180262.24875417046,711911.8054632723,45772.78848528862,18442561.5846856,10183741.61326264,,,4761544.9478368955,23160955.06888584,16959039.876023002,3250555.6913709464,33891310.180332,1224487.4311694656,7818955.713726,755062.9786238947,5033953.153073,273039.42581588245,799650.3191828469,14972191.312222634,178477.47401403016,856285.8875303223,42539.76625026823,875.92313392,483.37486298,,,16959039.876023002,3250555.6913709464,33891310.180332,1224487.4311694656,7818955.713726,755062.9786238947,5033953.153073,273039.42581588245,799650.3191828469,14972191.312222634,178477.47401403016,856285.8875303223,42539.76625026823,875.92313392,483.37486298,,,23160955.06888584
,28/06/2022,1656374400,5120539.212150832,133853475.33391348,133853475.33391348,5120539.212150832,5120539.212150832,18091523.390878934,3259598.60795678,34926145.6247851,1239798.5870888259,8241854.168436209,983180.2707949211,103514.7380007055,5798082.0977682015,16218732.088757332,14394943.50863832,177000.62020651493,712011.0504243739,45772.78848528862,18953433.29309214,10707884.49859984,,,18091523.390878934,3259598.60795678,34926145.6247851,1239798.5870888259,8241854.168436209,983180.2707949211,103514.7380007055,5798082.0977682015,16218732.088757332,14394943.50863832,177000.62020651493,712011.0504243739,45772.78848528862,18953433.29309214,10707884.49859984,,,5120539.212150832,23131343.338471826,18073449.940938,3246612.1593195023,34821680.583036,1249618.0860086821,8209018.096052,984270.8428888419,5031944.066394,295971.5210703523,822868.1932398443,14417348.067535272,178625.75734685664,856405.259142013,42539.76625026823,909.34286298,515.81889776,,,18073449.940938,3246612.1593195023,34821680.583036,1249618.0860086821,8209018.096052,984270.8428888419,5031944.066394,295971.5210703523,822868.1932398443,14417348.067535272,178625.75734685664,856405.259142013,42539.76625026823,909.34286298,515.81889776,,,23131343.338471826
,29/06/2022,1656460800,5024532.7363226,156941611.62647495,156941611.62647495,5024532.7363226,5024532.7363226,33457066.08330886,3391984.478106791,40483532.39126317,1229388.7481578295,8149727.586224889,1518545.0790409697,209954.8985327142,5499864.752074471,15451998.453415694,14344998.401604913,180173.38642402834,488516.82167219353,45773.35433622728,21390528.281430192,11099558.910882,,,33457066.08330886,3391984.478106791,40483532.39126317,1229388.7481578295,8149727.586224889,1518545.0790409697,209954.8985327142,5499864.752074471,15451998.453415694,14344998.401604913,180173.38642402834,488516.82167219353,45773.35433622728,21390528.281430192,11099558.910882,,,5024532.7363226,23135870.778508577,33423642.440867998,3381838.961223122,40517972.668031,1245980.2207777055,8125351.53163,1529932.3656384165,5029144.127254,304027.90227056225,824986.5698566841,14396480.214853229,178743.43891272653,587586.9131666579,42540.292134040224,1053.87635027,547.31552815,,,33423642.440867998,3381838.961223122,40517972.668031,1245980.2207777055,8125351.53163,1529932.3656384165,5029144.127254,304027.90227056225,824986.5698566841,14396480.214853229,178743.43891272653,587586.9131666579,42540.292134040224,1053.87635027,547.31552815,,,23135870.778508577
